timestamp,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir
1758178108,1403.6368,3131.3538,3588.0051,3538.6516,11574.5205,10622.711,9026.046,3132.5503,21854.318,3572.6953
1758175105,1080.2119,2564.0283,2925.0789,2901.908,9266.312,7873.8438,7795.6924,2650.7659,15851.809,1511.0369
1758176848,772.77966,1658.2241,1961.0367,1823.9609,6811.0767,5180.499,5714.61,1914.7513,10483.166,1066.7114
1758177840,865.96545,2056.0574,2292.3542,2206.6497,8109.894,6240.397,6351.899,2171.7605,12687.525,1434.041
1758176941,773.80164,1661.6053,1958.154,1824.8004,6813.4956,5180.2393,5716.4023,1920.1,10485.222,1069.0475
1758177255,1484.2295,3326.91,3857.5894,4228.6377,11758.275,11515.246,9272.094,3193.4644,22867.52,2034.667
1758175219,856.10455,2107.8064,2339.3481,2324.9688,8086.6025,6998.783,7085.8774,2292.8372,15593.997,1456.1261
1758175895,549.89014,925.9999,1103.3665,1042.597,3169.4421,3417.9539,3302.9736,1101.327,7264.6816,838.6923
1758177417,1315.8872,2766.7917,3186.1777,3470.0237,9933.648,9980.14,8248.207,2981.2666,19204.002,1708.266
1758174906,671.0968,1556.1057,1708.6656,1685.2651,6056.61,4949.0957,5481.51,1890.9004,10222.1,1069.0514
1758177384,1315.6041,2764.5935,3180.574,3472.5203,9931.773,9978.336,8249.8,2982.9504,19207.969,1703.09
1758178522,1152.27,2839.3188,3217.632,3218.3936,10595.171,8516.262,7836.1333,2767.1643,15396.828,1476.8202
1758176609,989.05817,2069.5745,2339.0332,2481.9226,7394.776,7832.032,6415.1235,2199.858,16800.379,1562.931
1758175567,730.6338,1727.5785,2089.213,1894.5295,6870.1333,6032.4785,5321.429,1980.2467,13523.855,1484.1586
1758176467,1149.8875,2472.9226,2819.966,3007.9973,9007.621,9435.456,7523.912,2579.629,20341.023,1795.3412
1758174993,763.0503,1848.3484,1916.8741,1935.601,6863.4517,5399.401,6192.927,2052.7175,11406.347,1129.9952
1758176543,1153.6788,2475.567,2819.2317,3013.0305,9008.894,9432.274,7522.8716,2582.6587,20338.45,1794.8019
1758177762,863.2041,2057.5532,2296.6162,2203.1196,8113.371,6242.1484,6354.898,2171.4668,12686.773,1434.1946
1758175284,852.0251,2108.9773,2338.5586,2321.933,8081.132,6999.597,7085.583,2294.9714,15595.429,1453.6199
1758176985,1095.2352,2780.9094,3208.9553,3178.279,11047.345,8403.287,8321.324,2869.5151,16504.164,1559.4181
1758176576,1152.395,2472.6648,2825.3315,3011.5427,9009.289,9432.358,7526.341,2578.6199,20340.46,1800.0096
1758177615,553.12415,924.70935,1052.8894,1221.7836,3142.7969,3625.9133,3340.4675,1171.6962,7239.8545,755.87994
1758175403,939.88916,2342.0847,2809.3135,2543.4248,9309.399,7904.315,7117.63,2577.8174,17638.316,1750.6649
1758175425,871.3633,2149.0752,2578.562,2328.6584,8578.934,7292.7803,6497.58,2387.9417,16415.75,1675.9629
1758177604,551.70184,926.83203,1054.8839,1217.3536,3142.4648,3628.1382,3340.5894,1166.2418,7242.265,756.226
1758178238,1439.7245,3182.0251,3623.5908,3610.4553,11329.339,11099.042,9339.233,3116.1008,23895.97,3605.0713
1758178921,965.9853,2235.9146,2586.3557,2688.4656,8210.106,7536.433,6075.7266,2286.192,13906.31,1259.3213
1758175219,863.2142,2111.134,2341.6099,2322.507,8087.7354,6998.2705,7083.461,2293.5674,15590.599,1450.4856
1758176111,1314.1888,3185.622,3551.9204,3575.5913,12198.919,10468.037,10261.81,3396.3364,21644.021,1918.5112
1758176261,1323.1519,2964.1,3307.4482,3388.7234,10298.412,9162.192,8665.515,3661.362,16868.8,1563.3829
1758175381,944.2881,2347.8315,2805.978,2541.255,9313.62,7903.9478,7113.19,2580.488,17642.63,1749.8883
1758178642,1051.2706,2557.2917,2897.881,2900.874,9560.699,7798.6704,7169.7695,2525.02,14385.862,1371.3016
1758176826,614.9451,1046.74,1205.7446,1360.68,3585.0974,4049.0078,3825.9993,1243.5865,8379.596,857.45715
1758176919,775.15784,1657.9559,1962.1888,1825.3024,6809.882,5179.0967,5710.696,1916.8606,10485.982,1065.135
1758176815,617.23505,1047.0981,1208.7693,1360.1284,3575.807,4047.0093,3827.9927,1245.969,8383.032,853.4028
1758178876,924.65265,1858.0848,2080.974,2359.447,6262.8247,6839.595,5361.3228,1969.4413,13463.353,1124.2195
1758175360,941.80347,2341.716,2809.4006,2545.9712,9312.2295,7907.92,7115.549,2575.7444,17645.037,1754.7649
